[train] dataset=CIFAR10 alpha=0.1 gpu=0 config=configs/default_ppfpsl.yaml python=/home/disk1/xiaoyanwang/anaconda3/envs/py39/bin/python
[Run] id=geom_diag_s7
  目录=./results/CIFAR10/runs/geom_diag_s7_a0.1
  acc.csv / metrics.csv / diag.csv / config.json / train.log / checkpoint.pt
Files already downloaded and verified
[HParams] METHOD_REV=11 adaptive=1 capA=0.0/0.0 capB=0.0 warmup=[0.3,0.4] aux_ratio=0.3 geom=[0.12,0.35] gate_anneal=0.15 p2_exit_A=0.08 tau_w=0.95 tau0=0.92 d0=0.1 etaB=0.6 pp_b=0.06 p3_boost=0.15 pp_a=0.08 geom_controls={'tau_ceiling': 0.0, 'complete_gate': 0, 'unknown_b_conf': 0, 'phase3_geom_boost': 0.15} raw_tau_max=1.0120 teacher=0 mu_p=0.97 lA=1.0 lB=1.0 lP=0.1 seed_model=7 seed_partition=0 seed_sample=7 workers=16 protoWrite=floor0.0/extra0.0 diag=1
dataset:CIFAR10
num_classes:10
num_labeled:500
non_iid:0.1
mu:2
num_rounds:300
batch_label:128, batch_unlabel:128
client 0 labeled number per class : [57, 38, 3, 0, 9, 0, 28, 7, 57, 51]
client 0 unlabeled number per class  : [446, 460, 0, 3, 13, 0, 441, 0, 435, 452]
client 1 labeled number per class : [0, 11, 47, 37, 33, 49, 18, 55, 0, 0]
client 1 unlabeled number per class  : [0, 7, 466, 418, 423, 470, 1, 465, 0, 0]
client 2 labeled number per class : [17, 0, 51, 0, 39, 59, 0, 0, 47, 37]
client 2 unlabeled number per class  : [448, 289, 48, 441, 437, 64, 472, 0, 51, 0]
client 3 labeled number per class : [25, 57, 1, 55, 1, 9, 43, 45, 1, 13]
client 3 unlabeled number per class  : [1, 160, 430, 1, 2, 365, 1, 459, 364, 467]
client 4 labeled number per class : [28, 0, 44, 3, 0, 0, 55, 29, 65, 26]
client 4 unlabeled number per class  : [467, 0, 426, 0, 444, 475, 3, 216, 219, 0]
client 5 labeled number per class : [6, 45, 2, 56, 56, 41, 1, 16, 1, 26]
client 5 unlabeled number per class  : [1, 411, 1, 461, 0, 1, 465, 231, 229, 450]
client 6 labeled number per class : [42, 46, 8, 28, 21, 62, 1, 42, 0, 0]
client 6 unlabeled number per class  : [414, 0, 83, 463, 444, 401, 445, 0, 0, 0]
client 7 labeled number per class : [26, 1, 37, 20, 30, 1, 54, 1, 36, 44]
client 7 unlabeled number per class  : [1, 475, 329, 2, 1, 35, 13, 488, 457, 449]
client 8 labeled number per class : [52, 58, 22, 54, 38, 0, 26, 0, 0, 0]
client 8 unlabeled number per class  : [221, 0, 0, 473, 0, 449, 0, 224, 448, 435]
client 9 labeled number per class : [1, 1, 31, 1, 13, 34, 16, 50, 48, 55]
client 9 unlabeled number per class  : [213, 439, 439, 1, 463, 1, 457, 237, 0, 0]
client 10 labeled number per class : [2, 43, 56, 30, 45, 45, 29, 0, 0, 0]
client 10 unlabeled number per class  : [242, 446, 480, 144, 407, 445, 86, 0, 0, 0]
client 11 labeled number per class : [52, 11, 1, 18, 1, 1, 21, 53, 44, 48]
client 11 unlabeled number per class  : [240, 1, 1, 292, 48, 1, 338, 430, 452, 447]
client 12 labeled number per class : [34, 9, 0, 55, 2, 12, 34, 2, 51, 51]
client 12 unlabeled number per class  : [458, 444, 145, 19, 463, 451, 202, 0, 68, 0]
client 13 labeled number per class : [12, 31, 51, 1, 50, 38, 17, 50, 0, 0]
client 13 unlabeled number per class  : [1, 1, 308, 405, 1, 1, 231, 471, 389, 442]
client 14 labeled number per class : [45, 25, 0, 17, 0, 0, 0, 56, 60, 47]
client 14 unlabeled number per class  : [462, 453, 389, 0, 4, 0, 462, 10, 470, 0]
client 15 labeled number per class : [0, 18, 54, 25, 61, 48, 44, 0, 0, 0]
client 15 unlabeled number per class  : [0, 0, 51, 450, 452, 434, 1, 408, 1, 453]
client 16 labeled number per class : [49, 41, 0, 51, 0, 43, 62, 4, 0, 0]
client 16 unlabeled number per class  : [311, 0, 475, 494, 0, 0, 0, 36, 477, 457]
client 17 labeled number per class : [1, 2, 47, 1, 52, 1, 1, 42, 44, 59]
client 17 unlabeled number per class  : [111, 447, 1, 1, 442, 431, 446, 371, 0, 0]
client 18 labeled number per class : [9, 62, 0, 47, 48, 0, 0, 40, 1, 43]
client 18 unlabeled number per class  : [463, 352, 0, 298, 196, 0, 53, 0, 440, 448]
client 19 labeled number per class : [42, 1, 45, 1, 1, 57, 50, 8, 45, 0]
client 19 unlabeled number per class  : [0, 115, 428, 134, 260, 476, 383, 454, 0, 0]
[Schedule] adaptive=1 warmup=[0.30,0.40] geom=[0.12,0.35] capA=0.00/0.00 protoWrite=floor0.00/extra0.00 geom_rel=Phase2 gate 0→1 over 45 rounds target A-prec=0.9 A-ratio=0.22
Server:   0%|          | 0/300 [00:00<?, ?it/s]Server:   0%|          | 1/300 [01:54<9:31:29, 114.68s/it]Round 1/300 | Acc:0.1007 Best:0.1007@1 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:1.1249 (sup:1.083 A:0.042 B:0.000 proto:2.070) | Route: A:6.79% B:0.00% C:93.21% capA:0.00 | MA:6.79% geomDrop:0.00% | A-Prec:49.19% B-Prec:0.00% | proto Ashare:11.74% Auniq:6261.7 dirty:50.81% lab×48.6 | rel r:0.600 m:0.000 alpha:1.000
Server:   1%|          | 2/300 [03:57<9:53:04, 119.41s/it]Round 2/300 | Acc:0.2440 Best:0.2440@2 Phase:1 gate:0.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.9538 (sup:0.885 A:0.069 B:0.000 proto:2.163) | Route: A:10.67% B:0.00% C:89.33% capA:0.00 | MA:10.67% geomDrop:0.00% | A-Prec:47.09% B-Prec:0.00% | proto Ashare:17.32% Auniq:7683.4 dirty:52.87% lab×48.6 | rel r:0.640 m:0.000 alpha:1.000
Server:  35%|███▍      | 104/300 [3:45:16<8:33:39, 157.24s/it]Round 104/300 | Acc:0.7037 Best:0.7729@96 Phase:2 gate:0.22 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.4579 (sup:0.020 A:0.193 B:0.140 proto:1.043) | Route: A:63.15% B:26.70% C:10.15% capA:0.00 | MA:63.15% geomDrop:0.00% | A-Prec:74.48% B-Prec:42.74% | proto Ashare:54.70% Auniq:17714.4 dirty:25.24% lab×48.6 | rel r:0.828 m:0.129 alpha:0.673
Server:  35%|███▌      | 105/300 [3:47:39<8:17:33, 153.10s/it]Round 105/300 | Acc:0.7227 Best:0.7729@96 Phase:2 gate:0.25 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.4634 (sup:0.026 A:0.190 B:0.144 proto:1.039) | Route: A:62.32% B:27.07% C:10.61% capA:0.00 | MA:62.32% geomDrop:0.00% | A-Prec:66.52% B-Prec:40.73% | proto Ashare:54.20% Auniq:17576.8 dirty:32.97% lab×48.6 | rel r:0.822 m:0.128 alpha:0.658
Server:  35%|███▌      | 106/300 [3:50:03<8:05:48, 150.25s/it]Round 106/300 | Acc:0.7326 Best:0.7729@96 Phase:2 gate:0.28 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.4502 (sup:0.020 A:0.190 B:0.136 proto:1.042) | Route: A:63.78% B:26.05% C:10.18% capA:0.00 | MA:63.78% geomDrop:0.00% | A-Prec:74.82% B-Prec:43.42% | proto Ashare:54.63% Auniq:17425.3 dirty:24.63% lab×48.6 | rel r:0.824 m:0.130 alpha:0.640
Server:  36%|███▌      | 107/300 [3:52:27<7:57:30, 148.45s/it]Round 107/300 | Acc:0.7158 Best:0.7729@96 Phase:2 gate:0.31 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.4360 (sup:0.021 A:0.176 B:0.137 proto:1.017) | Route: A:63.53% B:26.26% C:10.21% capA:0.00 | MA:63.53% geomDrop:0.00% | A-Prec:73.57% B-Prec:43.45% | proto Ashare:54.48% Auniq:17419.6 dirty:25.95% lab×48.6 | rel r:0.824 m:0.136 alpha:0.621
Server:  36%|███▌      | 108/300 [3:54:53<7:52:05, 147.53s/it]Round 108/300 | Acc:0.7822 Best:0.7822@108 Phase:2 gate:0.35 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.4322 (sup:0.019 A:0.180 B:0.134 proto:0.988) | Route: A:63.45% B:26.21% C:10.34% capA:0.00 | MA:63.45% geomDrop:0.00% | A-Prec:75.19% B-Prec:46.48% | proto Ashare:54.36% Auniq:17280.7 dirty:24.20% lab×48.6 | rel r:0.824 m:0.140 alpha:0.602
Server:  36%|███▋      | 109/300 [3:57:15<7:45:00, 146.08s/it]Round 109/300 | Acc:0.7416 Best:0.7822@108 Phase:2 gate:0.38 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3966 (sup:0.015 A:0.170 B:0.115 proto:0.970) | Route: A:68.21% B:22.82% C:8.97% capA:0.00 | MA:68.21% geomDrop:0.00% | A-Prec:83.13% B-Prec:50.79% | proto Ashare:56.08% Auniq:17405.9 dirty:16.40% lab×48.6 | rel r:0.838 m:0.151 alpha:0.587
Server:  37%|███▋      | 110/300 [3:59:40<7:41:01, 145.59s/it]Round 110/300 | Acc:0.7611 Best:0.7822@108 Phase:2 gate:0.41 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.4197 (sup:0.018 A:0.172 B:0.135 proto:0.952) | Route: A:62.40% B:26.52% C:11.08% capA:0.00 | MA:62.40% geomDrop:0.00% | A-Prec:67.85% B-Prec:40.24% | proto Ashare:53.66% Auniq:17121.1 dirty:31.50% lab×48.6 | rel r:0.816 m:0.141 alpha:0.568
Server:  37%|███▋      | 111/300 [4:02:05<7:38:45, 145.64s/it]Round 111/300 | Acc:0.7391 Best:0.7822@108 Phase:2 gate:0.45 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.4265 (sup:0.019 A:0.173 B:0.135 proto:0.991) | Route: A:62.18% B:26.21% C:11.60% capA:0.00 | MA:62.18% geomDrop:0.00% | A-Prec:73.57% B-Prec:42.10% | proto Ashare:53.34% Auniq:16789.8 dirty:25.62% lab×48.6 | rel r:0.809 m:0.137 alpha:0.551
Server:  37%|███▋      | 112/300 [4:04:58<8:01:30, 153.67s/it]Round 112/300 | Acc:0.7104 Best:0.7822@108 Phase:2 gate:0.48 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.4115 (sup:0.020 A:0.163 B:0.129 proto:0.990) | Route: A:63.62% B:25.61% C:10.77% capA:0.00 | MA:63.62% geomDrop:0.00% | A-Prec:75.30% B-Prec:45.14% | proto Ashare:53.77% Auniq:16885.6 dirty:23.74% lab×48.6 | rel r:0.813 m:0.141 alpha:0.532
Server:  38%|███▊      | 113/300 [4:07:20<7:48:29, 150.32s/it]Round 113/300 | Acc:0.7396 Best:0.7822@108 Phase:2 gate:0.52 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.4095 (sup:0.021 A:0.169 B:0.124 proto:0.961) | Route: A:64.67% B:24.30% C:11.02% capA:0.00 | MA:64.67% geomDrop:0.00% | A-Prec:78.49% B-Prec:47.52% | proto Ashare:54.24% Auniq:16639.5 dirty:20.77% lab×48.6 | rel r:0.818 m:0.150 alpha:0.514
Server:  38%|███▊      | 114/300 [4:09:47<7:42:20, 149.14s/it]Round 114/300 | Acc:0.7783 Best:0.7822@108 Phase:2 gate:0.55 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3981 (sup:0.014 A:0.167 B:0.124 proto:0.938) | Route: A:63.77% B:24.65% C:11.58% capA:0.00 | MA:63.77% geomDrop:0.00% | A-Prec:78.18% B-Prec:49.41% | proto Ashare:53.84% Auniq:16589.0 dirty:20.99% lab×48.6 | rel r:0.816 m:0.152 alpha:0.496
Server:  38%|███▊      | 115/300 [4:12:13<7:37:17, 148.31s/it]Round 115/300 | Acc:0.7388 Best:0.7822@108 Phase:2 gate:0.59 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3988 (sup:0.016 A:0.167 B:0.124 proto:0.921) | Route: A:63.80% B:24.48% C:11.72% capA:0.00 | MA:63.80% geomDrop:0.00% | A-Prec:77.75% B-Prec:45.50% | proto Ashare:53.87% Auniq:16681.0 dirty:21.65% lab×48.6 | rel r:0.818 m:0.158 alpha:0.480
Server:  39%|███▊      | 116/300 [4:14:41<7:34:00, 148.05s/it]Round 116/300 | Acc:0.7464 Best:0.7822@108 Phase:2 gate:0.62 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.4015 (sup:0.018 A:0.163 B:0.127 proto:0.933) | Route: A:62.13% B:25.30% C:12.57% capA:0.00 | MA:62.13% geomDrop:0.00% | A-Prec:70.26% B-Prec:44.17% | proto Ashare:52.90% Auniq:16412.6 dirty:28.72% lab×48.6 | rel r:0.806 m:0.151 alpha:0.462
Server:  39%|███▉      | 117/300 [4:17:12<7:34:25, 148.99s/it]Round 117/300 | Acc:0.7201 Best:0.7822@108 Phase:2 gate:0.65 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3782 (sup:0.015 A:0.160 B:0.113 proto:0.899) | Route: A:65.54% B:22.83% C:11.63% capA:0.00 | MA:65.54% geomDrop:0.00% | A-Prec:75.52% B-Prec:45.70% | proto Ashare:54.24% Auniq:16640.5 dirty:23.64% lab×48.6 | rel r:0.817 m:0.160 alpha:0.447
Server:  39%|███▉      | 118/300 [4:19:39<7:30:10, 148.41s/it]Round 118/300 | Acc:0.7195 Best:0.7822@108 Phase:2 gate:0.69 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3922 (sup:0.017 A:0.158 B:0.126 proto:0.903) | Route: A:60.60% B:25.82% C:13.58% capA:0.00 | MA:60.60% geomDrop:0.00% | A-Prec:68.46% B-Prec:41.39% | proto Ashare:52.09% Auniq:16079.0 dirty:30.26% lab×48.6 | rel r:0.799 m:0.151 alpha:0.428
Server:  40%|███▉      | 119/300 [4:22:34<7:52:02, 156.48s/it]Round 119/300 | Acc:0.6628 Best:0.7822@108 Phase:2 gate:0.72 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3802 (sup:0.020 A:0.155 B:0.117 proto:0.879) | Route: A:62.99% B:23.97% C:13.04% capA:0.00 | MA:62.99% geomDrop:0.00% | A-Prec:75.04% B-Prec:46.33% | proto Ashare:53.10% Auniq:16303.9 dirty:24.02% lab×48.6 | rel r:0.808 m:0.161 alpha:0.415
Server:  40%|████      | 120/300 [4:25:04<7:43:26, 154.48s/it]Round 120/300 | Acc:0.7302 Best:0.7822@108 Phase:2 gate:0.75 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.4030 (sup:0.032 A:0.151 B:0.130 proto:0.896) | Route: A:57.92% B:26.31% C:15.76% capA:0.00 | MA:57.92% geomDrop:0.00% | A-Prec:68.52% B-Prec:41.92% | proto Ashare:50.68% Auniq:15849.2 dirty:30.12% lab×48.6 | rel r:0.786 m:0.148 alpha:0.400
Server:  40%|████      | 121/300 [4:27:30<7:33:25, 151.99s/it]Round 121/300 | Acc:0.7606 Best:0.7822@108 Phase:2 gate:0.78 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3656 (sup:0.015 A:0.151 B:0.112 proto:0.875) | Route: A:63.14% B:23.29% C:13.57% capA:0.00 | MA:63.14% geomDrop:0.00% | A-Prec:76.70% B-Prec:47.59% | proto Ashare:52.98% Auniq:15958.2 dirty:22.36% lab×48.6 | rel r:0.808 m:0.163 alpha:0.388
Server:  41%|████      | 122/300 [4:30:11<7:38:37, 154.59s/it]Round 122/300 | Acc:0.7952 Best:0.7952@122 Phase:2 gate:0.81 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3830 (sup:0.017 A:0.151 B:0.125 proto:0.895) | Route: A:57.44% B:25.82% C:16.74% capA:0.00 | MA:57.44% geomDrop:0.00% | A-Prec:72.88% B-Prec:46.71% | proto Ashare:50.47% Auniq:15537.1 dirty:25.82% lab×48.6 | rel r:0.787 m:0.153 alpha:0.373
Server:  41%|████      | 123/300 [4:32:36<7:27:54, 151.83s/it]Round 123/300 | Acc:0.7142 Best:0.7952@122 Phase:2 gate:0.83 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3571 (sup:0.014 A:0.153 B:0.102 proto:0.881) | Route: A:64.82% B:21.09% C:14.09% capA:0.00 | MA:64.82% geomDrop:0.00% | A-Prec:79.88% B-Prec:49.56% | proto Ashare:53.47% Auniq:15931.2 dirty:19.04% lab×48.6 | rel r:0.808 m:0.166 alpha:0.364
Server:  41%|████▏     | 124/300 [4:34:59<7:17:20, 149.09s/it]Round 124/300 | Acc:0.7688 Best:0.7952@122 Phase:2 gate:0.86 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3776 (sup:0.020 A:0.150 B:0.122 proto:0.856) | Route: A:57.11% B:24.99% C:17.90% capA:0.00 | MA:57.11% geomDrop:0.00% | A-Prec:66.56% B-Prec:40.19% | proto Ashare:50.39% Auniq:15666.2 dirty:32.26% lab×48.6 | rel r:0.787 m:0.159 alpha:0.351
Server:  42%|████▏     | 125/300 [4:37:16<7:04:17, 145.47s/it]Round 125/300 | Acc:0.7452 Best:0.7952@122 Phase:2 gate:0.88 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3652 (sup:0.016 A:0.144 B:0.121 proto:0.847) | Route: A:58.83% B:24.97% C:16.20% capA:0.00 | MA:58.83% geomDrop:0.00% | A-Prec:80.34% B-Prec:50.29% | proto Ashare:51.24% Auniq:15352.3 dirty:18.83% lab×48.6 | rel r:0.800 m:0.167 alpha:0.337
Server:  42%|████▏     | 126/300 [4:39:37<6:58:10, 144.20s/it]Round 126/300 | Acc:0.7776 Best:0.7952@122 Phase:2 gate:0.90 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3714 (sup:0.014 A:0.148 B:0.127 proto:0.828) | Route: A:56.29% B:26.15% C:17.56% capA:0.00 | MA:56.29% geomDrop:0.00% | A-Prec:75.51% B-Prec:46.69% | proto Ashare:50.16% Auniq:15356.7 dirty:23.50% lab×48.6 | rel r:0.794 m:0.166 alpha:0.329
Server:  42%|████▏     | 127/300 [4:41:59<6:53:54, 143.55s/it]Round 127/300 | Acc:0.7751 Best:0.7952@122 Phase:2 gate:0.92 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3514 (sup:0.014 A:0.147 B:0.110 proto:0.802) | Route: A:59.94% B:23.20% C:16.86% capA:0.00 | MA:59.94% geomDrop:0.00% | A-Prec:76.82% B-Prec:47.37% | proto Ashare:51.62% Auniq:15831.2 dirty:22.22% lab×48.6 | rel r:0.801 m:0.172 alpha:0.323
Server:  43%|████▎     | 128/300 [4:44:19<6:48:31, 142.51s/it]Round 128/300 | Acc:0.7916 Best:0.7952@122 Phase:2 gate:0.94 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3586 (sup:0.012 A:0.151 B:0.117 proto:0.788) | Route: A:57.39% B:24.24% C:18.37% capA:0.00 | MA:57.42% geomDrop:0.05% | A-Prec:75.05% B-Prec:46.11% | proto Ashare:50.52% Auniq:15650.6 dirty:23.76% lab×48.6 | rel r:0.793 m:0.170 alpha:0.315
Server:  43%|████▎     | 129/300 [4:46:35<6:40:01, 140.36s/it][Schedule] r129 phase2→3 (ready, stayed=39, gate=0.96, A-ratio=0.591)
Round 129/300 | Acc:0.7800 Best:0.7952@122 Phase:2 gate:0.96 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3464 (sup:0.011 A:0.142 B:0.114 proto:0.797) | Route: A:58.39% B:24.43% C:17.18% capA:0.00 | MA:58.57% geomDrop:0.32% | A-Prec:77.67% B-Prec:50.04% | proto Ashare:51.11% Auniq:15599.6 dirty:21.20% lab×48.6 | rel r:0.804 m:0.177 alpha:0.307 | r129 phase2→3 (ready, stayed=39, gate=0.96, A-ratio=0.591)
Server:  43%|████▎     | 130/300 [4:48:55<6:37:34, 140.32s/it]Round 130/300 | Acc:0.7003 Best:0.7952@122 Phase:3 gate:1.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3567 (sup:0.017 A:0.095 B:0.162 proto:0.830) | Route: A:40.77% B:40.64% C:18.59% capA:0.00 | MA:44.60% geomDrop:8.59% | A-Prec:74.25% B-Prec:62.31% | proto Ashare:42.56% Auniq:11672.1 dirty:25.08% lab×48.6 | rel r:0.797 m:0.174 alpha:0.287
Server:  44%|████▎     | 131/300 [4:51:07<6:28:02, 137.76s/it]Round 131/300 | Acc:0.7429 Best:0.7952@122 Phase:3 gate:1.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3405 (sup:0.016 A:0.093 B:0.151 proto:0.797) | Route: A:39.24% B:42.82% C:17.94% capA:0.00 | MA:42.54% geomDrop:7.74% | A-Prec:72.02% B-Prec:53.70% | proto Ashare:41.72% Auniq:11588.9 dirty:27.28% lab×48.6 | rel r:0.802 m:0.177 alpha:0.286
Server:  44%|████▍     | 132/300 [4:53:30<6:30:11, 139.36s/it]Round 132/300 | Acc:0.7667 Best:0.7952@122 Phase:3 gate:1.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3380 (sup:0.012 A:0.089 B:0.158 proto:0.788) | Route: A:38.94% B:42.22% C:18.84% capA:0.00 | MA:42.44% geomDrop:8.24% | A-Prec:76.41% B-Prec:56.62% | proto Ashare:41.48% Auniq:11356.6 dirty:23.01% lab×48.6 | rel r:0.797 m:0.175 alpha:0.286
Server:  44%|████▍     | 133/300 [4:55:53<6:31:02, 140.50s/it]Round 133/300 | Acc:0.7732 Best:0.7952@122 Phase:3 gate:1.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3413 (sup:0.011 A:0.099 B:0.153 proto:0.775) | Route: A:45.31% B:36.90% C:17.79% capA:0.00 | MA:48.72% geomDrop:7.01% | A-Prec:82.45% B-Prec:56.81% | proto Ashare:45.30% Auniq:12621.3 dirty:17.07% lab×48.6 | rel r:0.806 m:0.182 alpha:0.287
Server:  45%|████▍     | 134/300 [4:58:14<6:29:15, 140.70s/it]Round 134/300 | Acc:0.7143 Best:0.7952@122 Phase:3 gate:1.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3497 (sup:0.014 A:0.094 B:0.165 proto:0.760) | Route: A:39.22% B:42.27% C:18.52% capA:0.00 | MA:42.12% geomDrop:6.89% | A-Prec:76.45% B-Prec:60.53% | proto Ashare:41.81% Auniq:11540.8 dirty:23.00% lab×48.6 | rel r:0.801 m:0.181 alpha:0.287
Server:  45%|████▌     | 135/300 [5:00:42<6:32:51, 142.86s/it]Round 135/300 | Acc:0.7917 Best:0.7952@122 Phase:3 gate:1.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3402 (sup:0.013 A:0.098 B:0.155 proto:0.751) | Route: A:42.26% B:40.54% C:17.19% capA:0.00 | MA:44.89% geomDrop:5.86% | A-Prec:77.14% B-Prec:59.60% | proto Ashare:43.67% Auniq:12036.3 dirty:22.30% lab×48.6 | rel r:0.810 m:0.186 alpha:0.287
Server:  45%|████▌     | 136/300 [5:03:02<6:28:22, 142.09s/it]Round 136/300 | Acc:0.8046 Best:0.8046@136 Phase:3 gate:1.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3427 (sup:0.012 A:0.090 B:0.167 proto:0.740) | Route: A:38.75% B:44.55% C:16.70% capA:0.00 | MA:40.92% geomDrop:5.30% | A-Prec:78.13% B-Prec:62.74% | proto Ashare:41.69% Auniq:11099.7 dirty:21.45% lab×48.6 | rel r:0.815 m:0.191 alpha:0.286
Server:  46%|████▌     | 137/300 [5:05:24<6:25:26, 141.88s/it]Round 137/300 | Acc:0.7631 Best:0.8046@136 Phase:3 gate:1.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3607 (sup:0.009 A:0.103 B:0.175 proto:0.736) | Route: A:39.06% B:42.16% C:18.78% capA:0.00 | MA:41.18% geomDrop:5.14% | A-Prec:75.84% B-Prec:54.73% | proto Ashare:41.81% Auniq:11878.1 dirty:23.55% lab×48.6 | rel r:0.801 m:0.184 alpha:0.287
Server:  46%|████▌     | 138/300 [5:08:28<6:57:13, 154.53s/it]Round 138/300 | Acc:0.7568 Best:0.8046@136 Phase:3 gate:1.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3441 (sup:0.017 A:0.110 B:0.143 proto:0.741) | Route: A:47.51% B:35.50% C:16.98% capA:0.00 | MA:50.25% geomDrop:5.44% | A-Prec:82.68% B-Prec:52.68% | proto Ashare:46.56% Auniq:13246.0 dirty:16.89% lab×48.6 | rel r:0.813 m:0.189 alpha:0.288
Server:  46%|████▋     | 139/300 [5:10:45<6:40:50, 149.38s/it]Round 139/300 | Acc:0.8031 Best:0.8046@136 Phase:3 gate:1.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3513 (sup:0.014 A:0.109 B:0.154 proto:0.744) | Route: A:45.02% B:37.58% C:17.39% capA:0.00 | MA:47.85% geomDrop:5.91% | A-Prec:80.17% B-Prec:59.74% | proto Ashare:45.28% Auniq:12762.1 dirty:19.15% lab×48.6 | rel r:0.812 m:0.191 alpha:0.288
Server:  47%|████▋     | 140/300 [5:13:12<6:36:37, 148.74s/it]Round 140/300 | Acc:0.7608 Best:0.8046@136 Phase:3 gate:1.00 | tau0:0.920 d0:0.100 etaB:0.600 tw:0.950 lA:1.00 lB:1.00 protoA:1 | Loss:0.3270 (sup:0.010 A:0.108 B:0.139 proto:0.711) | Route: A:49.06% B:35.95% C:14.99% capA:0.00 | MA:51.20% geomDrop:4.17% | A-Prec:83.87% B-Prec:62.33% | proto Ashare:47.58% Auniq:13084.4 dirty:15.69% lab×48.6 | rel r:0.831 m:0.207 alpha:0.288
